catalog,vizier_source,vizier_table,recno,Zwicky,RA1950,DE1950,Type,GalCnt,Diam,DistGroup,GLON,GLAT,RLamb,XLamb,YLamb,SGLON,SGLAT,ClusRad,ClusArea,Pop,_RA.icrs,_DE.icrs,RA_deg,Dec_deg
zwicky,VII/4A/zwicky,VII/4A/zwicky,7794,7794,16 04.6,+11 49,1,115,1.7,4,24.19,41.72,0.8179,0.3352,0.7461,116.63,49.05,0.16,0.079,1456,16 06 57.6,+11 41 01,241.73999999999995,11.68361111111111
zwicky,VII/4A/zwicky,VII/4A/zwicky,7795,7795,16 04.6,+22 50,2,71,1.1,5,38.4,45.76,0.753,0.4678,0.5901,99.7,49.8,0.1,0.033,2147,16 06 45.2,+22 42 01,241.6883333333333,22.700277777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7796,7796,16 04.6,+38 07,3,73,1.5,5,60.6,48.01,0.7166,0.6243,0.3517,77.07,46.81,0.14,0.061,1187,16 06 23.9,+37 59 00,241.59958333333336,37.983333333333334
zwicky,VII/4A/zwicky,VII/4A/zwicky,7797,7797,16 04.7,+27 58,2,93,2.0,4,45.64,46.97,0.7334,0.5244,0.5128,91.81,49.32,0.19,0.109,850,16 06 44.7,+27 50 01,241.68625,27.83361111111111
zwicky,VII/4A/zwicky,VII/4A/zwicky,7798,7798,16 04.8,+24 07,2,86,1.6,4,40.2,46.07,0.7481,0.4828,0.5714,97.7,49.77,0.15,0.07,1229,16 06 55.6,+23 59 01,241.73166666666665,23.983611111111113
zwicky,VII/4A/zwicky,VII/4A/zwicky,7799,7799,16 05.0,+72 12,2,133,3.1,4,105.97,38.04,0.8761,0.8423,-0.241,40.16,28.4,0.29,0.263,506,16 04 32.2,+72 03 57,241.13416666666666,72.06583333333333
zwicky,VII/4A/zwicky,VII/4A/zwicky,7800,7800,16 05.1,+12 50,1,131,2.2,2,25.49,42.05,0.8126,0.3497,0.7335,115.13,49.34,0.21,0.132,990,16 07 26.5,+12 42 03,241.86041666666668,12.700833333333332
zwicky,VII/4A/zwicky,VII/4A/zwicky,7801,7801,16 05.2,+28 18,3,54,0.6,5,46.15,46.93,0.7342,0.5294,0.5086,91.28,49.38,0.06,0.01,5489,16 07 14.2,+28 10 03,241.8091666666666,28.1675
zwicky,VII/4A/zwicky,VII/4A/zwicky,7802,7802,16 05.2,+32 16,3,60,0.7,5,51.92,47.54,0.7243,0.5701,0.4467,85.36,48.6,0.07,0.013,4481,16 07 08.8,+32 08 03,241.7866666666666,32.134166666666665
zwicky,VII/4A/zwicky,VII/4A/zwicky,7803,7803,16 05.3,+25 05,2,171,1.4,5,41.59,46.21,0.7459,0.4951,0.5579,96.2,49.8,0.13,0.054,3192,16 07 24.4,+24 57 03,241.85166666666663,24.950833333333332
zwicky,VII/4A/zwicky,VII/4A/zwicky,7804,7804,16 05.4,+52 47,2,96,1.6,4,81.94,45.89,0.7509,0.7435,0.1053,58.74,40.44,0.15,0.07,1372,16 06 40.7,+52 39 02,241.66958333333332,52.650555555555556
zwicky,VII/4A/zwicky,VII/4A/zwicky,7805,7805,16 05.5,+04 21,2,91,2.3,3,15.83,37.9,0.8784,0.2396,0.8451,127.57,47.4,0.21,0.145,629,16 07 59.4,+04 13 05,241.99749999999997,4.218055555555556
zwicky,VII/4A/zwicky,VII/4A/zwicky,7806,7806,16 05.6,+10 04,2,126,1.3,3,22.27,40.71,0.834,0.316,0.7718,119.31,48.94,0.12,0.046,2728,16 07 59.4,+09 56 05,241.99749999999997,9.934722222222222
zwicky,VII/4A/zwicky,VII/4A/zwicky,7807,7807,16 05.9,+24 45,2,158,1.5,5,41.17,45.99,0.7494,0.4933,0.5641,96.7,49.97,0.14,0.061,2569,16 08 00.7,+24 37 06,242.00291666666666,24.618333333333332
zwicky,VII/4A/zwicky,VII/4A/zwicky,7808,7808,16 06.0,+48 01,3,111,1.5,5,75.17,46.86,0.7352,0.7107,0.1882,64.17,42.96,0.14,0.061,1805,16 07 28.6,+47 53 05,241.86916666666664,47.88472222222222
zwicky,VII/4A/zwicky,VII/4A/zwicky,7809,7809,16 06.1,+66 02,2,105,2.8,4,98.93,40.98,0.8297,0.8196,-0.1289,45.42,32.59,0.26,0.214,490,16 06 28.0,+65 54 03,241.61666666666667,65.90083333333334
zwicky,VII/4A/zwicky,VII/4A/zwicky,7810,7810,16 06.2,+05 30,1,128,2.6,3,17.19,38.34,0.8713,0.2576,0.8324,126.04,47.92,0.24,0.185,692,16 08 40.2,+05 22 07,242.1675,5.368611111111111
zwicky,VII/4A/zwicky,VII/4A/zwicky,7811,7811,16 06.4,+34 04,2,133,5.2,2,54.61,47.47,0.7254,0.5914,0.4201,82.63,48.39,0.48,0.739,179,16 08 18.0,+33 56 07,242.07499999999996,33.93527777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7812,7812,16 06.5,+30 33,2,111,1.6,4,49.47,47.03,0.7325,0.5567,0.476,87.81,49.25,0.15,0.07,1586,16 08 29.1,+30 25 08,242.12124999999995,30.41888888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7813,7813,16 06.8,+14 34,3,39,0.5,5,27.85,42.41,0.807,0.377,0.7135,112.56,49.99,0.05,0.007,5708,16 09 06.5,+14 26 09,242.27708333333328,14.435833333333333
zwicky,VII/4A/zwicky,VII/4A/zwicky,7814,7814,16 07.0,+61 32,3,60,0.8,5,93.4,42.8,0.8008,0.7994,-0.0475,49.54,35.53,0.07,0.017,3430,16 07 45.4,+61 24 07,241.9391666666666,61.401944444444446
zwicky,VII/4A/zwicky,VII/4A/zwicky,7815,7815,16 07.0,+67 36,1,80,2.9,4,100.71,40.18,0.8424,0.8277,-0.1566,43.96,31.63,0.27,0.23,348,16 07 11.4,+67 28 06,241.79749999999996,67.46833333333333
zwicky,VII/4A/zwicky,VII/4A/zwicky,7816,7816,16 07.1,+48 30,2,108,1.6,5,75.81,46.6,0.7395,0.717,0.1812,63.48,42.88,0.15,0.07,1543,16 08 33.3,+48 22 09,242.13875,48.369166666666665
zwicky,VII/4A/zwicky,VII/4A/zwicky,7817,7817,16 07.3,+29 43,1,106,3.9,4,48.3,46.73,0.7374,0.5506,0.4905,89.02,49.58,0.36,0.416,255,16 09 18.2,+29 35 11,242.32583333333326,29.586388888888887
zwicky,VII/4A/zwicky,VII/4A/zwicky,7818,7818,16 07.6,+43 03,3,90,1.5,5,67.89,47.24,0.7291,0.6755,0.2745,70.16,45.46,0.14,0.061,1463,16 09 14.7,+42 55 11,242.31124999999994,42.91972222222222
zwicky,VII/4A/zwicky,VII/4A/zwicky,7819,7819,16 07.6,+60 55,2,87,2.8,4,92.59,42.97,0.798,0.7972,-0.036,50.08,35.97,0.26,0.214,406,16 08 24.0,+60 47 10,242.09999999999997,60.78611111111111
zwicky,VII/4A/zwicky,VII/4A/zwicky,7820,7820,16 08.0,+28 26,3,99,1.3,5,46.51,46.35,0.7436,0.5394,0.5117,90.92,49.96,0.12,0.046,2143,16 10 01.8,+28 18 14,242.50749999999996,28.30388888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7821,7821,16 08.5,+30 44,2,1775,31.8,1,49.83,46.63,0.7389,0.5646,0.4767,87.39,49.63,2.97,27.633,64,16 10 28.7,+30 36 15,242.6195833333333,30.604166666666668
zwicky,VII/4A/zwicky,VII/4A/zwicky,7822,7822,16 08.9,+17 05,3,131,2.9,2,31.27,42.92,0.7988,0.4146,0.6827,108.72,50.74,0.27,0.23,570,16 11 09.6,+16 57 17,242.78999999999996,16.954722222222223
zwicky,VII/4A/zwicky,VII/4A/zwicky,7823,7823,16 09.0,+53 45,2,100,3.6,2,83.06,45.12,0.7634,0.7579,0.0922,57.3,40.36,0.34,0.354,282,16 10 13.2,+53 37 16,242.555,53.62111111111111
zwicky,VII/4A/zwicky,VII/4A/zwicky,7824,7824,16 09.0,+64 11,1,167,10.3,1,96.54,41.51,0.8212,0.8159,-0.0936,46.87,34.03,0.96,2.899,57,16 09 31.8,+64 03 15,242.38249999999994,64.05416666666666
zwicky,VII/4A/zwicky,VII/4A/zwicky,7825,7825,16 09.0,+82 12,2,260,17.5,1,115.94,32.23,0.966,0.8687,-0.4226,32.21,21.46,1.63,8.369,31,16 04 28.1,+82 04 05,241.1170833333333,82.06805555555555
zwicky,VII/4A/zwicky,VII/4A/zwicky,7826,7826,16 09.3,+31 48,3,51,0.5,5,51.4,46.62,0.7392,0.5777,0.4612,85.73,49.55,0.05,0.007,7465,16 11 15.1,+31 40 18,242.81291666666664,31.671666666666667
zwicky,VII/4A/zwicky,VII/4A/zwicky,7827,7827,16 09.3,+42 45,3,93,1.6,5,67.41,46.95,0.7338,0.6775,0.2818,70.37,45.88,0.15,0.07,1329,16 10 57.1,+42 37 18,242.73791666666665,42.62166666666667
zwicky,VII/4A/zwicky,VII/4A/zwicky,7828,7828,16 09.4,+30 06,3,119,1.0,5,48.96,46.34,0.7437,0.5609,0.4882,88.29,49.96,0.09,0.027,4354,16 11 23.5,+29 58 19,242.84791666666663,29.971944444444443
zwicky,VII/4A/zwicky,VII/4A/zwicky,7829,7829,16 09.6,+21 07,2,126,3.8,2,36.58,44.15,0.7791,0.4643,0.6257,102.33,51.01,0.35,0.395,319,16 11 46.9,+20 59 20,242.94541666666666,20.98888888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7830,7830,16 09.6,+52 19,2,85,2.3,3,81.06,45.4,0.759,0.7498,0.1179,58.81,41.23,0.21,0.145,588,16 10 53.2,+52 11 18,242.72166666666664,52.18833333333333
zwicky,VII/4A/zwicky,VII/4A/zwicky,7831,7831,16 09.8,+32 04,2,91,1.0,5,51.81,46.55,0.7404,0.5819,0.4578,85.29,49.59,0.09,0.027,3330,16 11 44.7,+31 56 20,242.93624999999997,31.93888888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7832,7832,16 09.8,+60 31,2,187,2.5,5,91.94,42.87,0.7996,0.7992,-0.0271,50.26,36.43,0.23,0.171,1094,16 10 37.2,+60 23 18,242.65499999999997,60.388333333333335
zwicky,VII/4A/zwicky,VII/4A/zwicky,7833,7833,16 09.8,+67 17,3,51,0.8,5,100.18,40.09,0.8438,0.8306,-0.1492,44.03,32.04,0.07,0.017,2916,16 10 00.7,+67 09 17,242.5029166666667,67.15472222222223
zwicky,VII/4A/zwicky,VII/4A/zwicky,7834,7834,16 10.0,+55 43,2,80,1.7,4,85.67,44.43,0.7746,0.7723,0.0585,55.09,39.35,0.16,0.079,1013,16 11 07.0,+55 35 20,242.77916666666664,55.58888888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7835,7835,16 10.3,+49 55,1,675,26.7,1,77.68,45.81,0.7522,0.7349,0.1605,61.45,42.61,2.49,19.48,34,16 11 41.4,+49 47 21,242.92249999999999,49.78916666666667
zwicky,VII/4A/zwicky,VII/4A/zwicky,7836,7836,16 10.5,+41 35,2,91,4.0,4,65.69,46.8,0.7363,0.671,0.3031,71.76,46.56,0.37,0.437,208,16 12 11.2,+41 27 23,243.04666666666662,41.45638888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7837,7837,16 10.7,+11 10,2,130,4.0,1,24.3,40.09,0.8438,0.3472,0.769,118.05,50.4,0.37,0.437,297,16 13 04.1,+11 02 25,243.2670833333333,11.040277777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7838,7838,16 11.1,+42 13,3,66,1.2,5,66.6,46.66,0.7386,0.6779,0.2933,70.87,46.4,0.11,0.039,1677,16 12 45.9,+42 05 25,243.19124999999997,42.09027777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7839,7839,16 11.5,+28 55,2,62,0.7,5,47.4,45.69,0.7543,0.5552,0.5105,89.97,50.63,0.07,0.013,4630,16 13 30.9,+28 47 27,243.37874999999997,28.790833333333335
zwicky,VII/4A/zwicky,VII/4A/zwicky,7840,7840,16 11.6,+37 17,1,351,18.4,1,59.42,46.61,0.7394,0.6365,0.3762,77.53,48.39,1.72,9.252,37,16 13 24.5,+37 09 27,243.35208333333327,37.1575
zwicky,VII/4A/zwicky,VII/4A/zwicky,7841,7841,16 11.6,+77 40,3,93,2.1,4,111.4,34.74,0.9276,0.8636,-0.3385,35.49,24.86,0.2,0.121,771,16 09 39.8,+77 32 20,242.41583333333327,77.53888888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7842,7842,16 11.8,+20 56,2,102,1.4,4,36.56,43.6,0.7879,0.4693,0.6328,102.61,51.53,0.13,0.054,1904,16 13 59.0,+20 48 29,243.4958333333333,20.808055555555555
zwicky,VII/4A/zwicky,VII/4A/zwicky,7843,7843,16 11.9,+26 53,3,250,2.0,5,44.59,45.18,0.7624,0.5352,0.5429,93.12,51.06,0.19,0.109,2287,16 13 57.6,+26 45 29,243.48999999999992,26.758055555555554
zwicky,VII/4A/zwicky,VII/4A/zwicky,7844,7844,16 12.0,+24 38,1,122,5.7,3,41.51,44.62,0.7715,0.5113,0.5777,96.68,51.36,0.53,0.888,137,16 14 06.5,+24 30 29,243.52708333333334,24.508055555555554
zwicky,VII/4A/zwicky,VII/4A/zwicky,7845,7845,16 12.0,+29 55,3,102,1.1,5,48.84,45.76,0.7531,0.567,0.4957,88.39,50.54,0.1,0.033,3084,16 13 59.5,+29 47 29,243.4979166666666,29.79138888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7846,7846,16 12.1,+43 20,3,102,1.7,5,68.21,46.4,0.7427,0.6896,0.2758,69.29,46.08,0.16,0.079,1291,16 13 43.6,+43 12 29,243.43166666666662,43.20805555555556
zwicky,VII/4A/zwicky,VII/4A/zwicky,7847,7847,16 12.1,+54 25,2,107,2.8,4,83.8,44.5,0.7734,0.7688,0.0835,56.23,40.36,0.26,0.214,499,16 13 16.6,+54 17 28,243.3191666666666,54.29111111111111
zwicky,VII/4A/zwicky,VII/4A/zwicky,7848,7848,16 12.2,+23 28,3,59,0.6,5,39.96,44.26,0.7772,0.4991,0.5958,98.53,51.51,0.06,0.01,5997,16 14 19.9,+23 20 30,243.58291666666668,23.341666666666665
zwicky,VII/4A/zwicky,VII/4A/zwicky,7849,7849,16 12.2,+61 25,3,51,0.9,5,92.93,42.27,0.8092,0.8082,-0.0414,49.17,36.09,0.08,0.022,2304,16 12 56.7,+61 17 27,243.23624999999996,61.29083333333333
zwicky,VII/4A/zwicky,VII/4A/zwicky,7850,7850,16 12.4,+09 01,3,104,2.0,3,22.08,38.74,0.8652,0.3252,0.8018,121.47,50.34,0.19,0.109,951,16 14 48.4,+08 53 31,243.70166666666665,8.891944444444444
zwicky,VII/4A/zwicky,VII/4A/zwicky,7851,7851,16 12.4,+29 27,2,69,0.9,5,48.2,45.59,0.7558,0.5635,0.5038,89.08,50.72,0.08,0.022,3117,16 14 24.1,+29 19 31,243.60041666666666,29.325277777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7852,7852,16 12.4,+43 58,2,207,6.3,4,69.11,46.3,0.7444,0.6955,0.2654,68.45,45.84,0.59,1.085,190,16 14 00.3,+43 50 30,243.50124999999997,43.84166666666667
zwicky,VII/4A/zwicky,VII/4A/zwicky,7853,7853,16 12.4,+60 18,3,37,0.4,5,91.51,42.65,0.8032,0.8029,-0.0212,50.22,36.81,0.04,0.004,8462,16 13 13.5,+60 10 28,243.30624999999995,60.17444444444444
zwicky,VII/4A/zwicky,VII/4A/zwicky,7854,7854,16 12.6,+38 32,3,87,1.3,4,61.24,46.44,0.742,0.6505,0.357,75.67,48.14,0.12,0.046,1883,16 14 22.3,+38 24 31,243.59291666666664,38.40861111111111
zwicky,VII/4A/zwicky,VII/4A/zwicky,7855,7855,16 12.7,+26 24,2,77,2.3,4,43.98,44.9,0.767,0.5326,0.5519,93.84,51.31,0.21,0.145,532,16 14 46.2,+26 16 32,243.69249999999997,26.275555555555556
zwicky,VII/4A/zwicky,VII/4A/zwicky,7856,7856,16 12.7,+46 45,2,108,1.8,4,73.1,45.94,0.7501,0.7177,0.2181,64.93,44.57,0.17,0.089,1219,16 14 12.4,+46 37 31,243.55166666666665,46.625277777777775
zwicky,VII/4A/zwicky,VII/4A/zwicky,7857,7857,16 12.9,+21 20,3,76,1.0,5,37.19,43.48,0.7898,0.4774,0.6291,101.96,51.78,0.09,0.027,2781,16 15 04.5,+21 12 33,243.76874999999995,21.209166666666665
zwicky,VII/4A/zwicky,VII/4A/zwicky,7858,7858,16 13.0,+27 55,3,58,0.6,5,46.1,45.17,0.7627,0.5495,0.5289,91.43,51.13,0.06,0.01,5895,16 15 02.2,+27 47 33,243.75916666666666,27.7925
zwicky,VII/4A/zwicky,VII/4A/zwicky,7859,7859,16 13.1,+22 25,3,62,0.8,5,38.64,43.77,0.7852,0.4903,0.6133,100.2,51.77,0.07,0.017,3545,16 15 15.2,+22 17 34,243.8133333333333,22.29277777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7860,7860,16 13.1,+71 45,2,154,3.7,4,105.07,37.73,0.881,0.8507,-0.2291,40.04,29.17,0.35,0.374,411,16 12 39.6,+71 37 29,243.16499999999994,71.62472222222222
zwicky,VII/4A/zwicky,VII/4A/zwicky,7861,7861,16 13.3,+21 05,3,88,0.9,5,36.91,43.32,0.7924,0.4759,0.6336,102.35,51.87,0.08,0.022,3975,16 15 28.8,+20 57 34,243.86999999999995,20.959444444444443
zwicky,VII/4A/zwicky,VII/4A/zwicky,7862,7862,16 13.4,+12 39,2,180,2.5,2,26.42,40.15,0.8429,0.3751,0.7548,115.92,51.3,0.23,0.171,1053,16 15 44.4,+12 31 35,243.93499999999997,12.52638888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7863,7863,16 13.8,+09 13,2,105,2.0,3,22.51,38.52,0.8685,0.3325,0.8024,121.31,50.73,0.19,0.109,960,16 16 12.1,+09 05 37,244.05041666666662,9.093611111111112
zwicky,VII/4A/zwicky,VII/4A/zwicky,7864,7864,16 13.8,+27 37,2,65,2.6,3,45.73,44.93,0.7665,0.5489,0.535,91.86,51.36,0.24,0.185,351,16 15 50.5,+27 29 36,243.96041666666662,27.493333333333336
zwicky,VII/4A/zwicky,VII/4A/zwicky,7865,7865,16 13.8,+56 32,1,393,19.7,1,86.54,43.68,0.7865,0.7851,0.0475,53.83,39.29,1.84,10.605,37,16 14 51.5,+56 24 34,243.7145833333333,56.409444444444446
zwicky,VII/4A/zwicky,VII/4A/zwicky,7866,7866,16 14.0,+07 08,3,147,2.0,4,20.22,37.48,0.8848,0.3058,0.8303,124.49,50.25,0.19,0.109,1344,16 16 26.3,+07 00 38,244.10958333333326,7.010555555555555
zwicky,VII/4A/zwicky,VII/4A/zwicky,7867,7867,16 14.2,+13 10,2,102,2.0,2,27.14,40.19,0.8422,0.3842,0.7495,115.15,51.58,0.19,0.109,933,16 16 31.8,+13 02 38,244.13249999999994,13.043888888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7868,7868,16 14.6,+23 15,2,103,2.6,3,39.88,43.68,0.7867,0.5044,0.6037,98.82,52.06,0.24,0.185,557,16 16 44.1,+23 07 39,244.18374999999997,23.1275
zwicky,VII/4A/zwicky,VII/4A/zwicky,7869,7869,16 14.6,+27 01,1,96,3.6,3,44.96,44.63,0.7714,0.5451,0.5458,92.76,51.63,0.34,0.354,271,16 16 39.3,+26 53 39,244.16374999999996,26.894166666666667
zwicky,VII/4A/zwicky,VII/4A/zwicky,7870,7870,16 14.8,+42 30,2,87,1.9,4,66.96,45.96,0.7499,0.6901,0.2935,70.06,46.89,0.18,0.099,881,16 16 26.9,+42 22 39,244.1120833333333,42.3775
zwicky,VII/4A/zwicky,VII/4A/zwicky,7871,7871,16 15.2,+15 24,1,104,3.7,2,29.96,40.88,0.8313,0.4151,0.7202,111.61,52.1,0.35,0.374,278,16 17 29.3,+15 16 42,244.37208333333334,15.278333333333334
zwicky,VII/4A/zwicky,VII/4A/zwicky,7872,7872,16 15.3,+48 11,2,90,2.9,4,75.04,45.31,0.7604,0.7347,0.1963,62.89,44.21,0.27,0.23,391,16 16 44.8,+48 03 41,244.1866666666666,48.061388888888885
zwicky,VII/4A/zwicky,VII/4A/zwicky,7873,7873,16 15.4,+41 37,2,133,5.4,2,65.69,45.88,0.7511,0.6845,0.3093,71.15,47.38,0.5,0.797,166,16 17 04.5,+41 29 42,244.26874999999998,41.495
zwicky,VII/4A/zwicky,VII/4A/zwicky,7874,7874,16 15.6,+25 08,2,60,0.7,5,42.48,43.96,0.7821,0.5282,0.5768,95.73,52.12,0.07,0.013,4481,16 17 41.6,+25 00 43,244.42333333333335,25.011944444444445
zwicky,VII/4A/zwicky,VII/4A/zwicky,7875,7875,16 15.7,+57 00,2,107,2.1,4,87.05,43.3,0.7927,0.7917,0.0408,53.15,39.21,0.2,0.121,887,16 16 43.5,+56 52 42,244.18124999999995,56.87833333333333
zwicky,VII/4A/zwicky,VII/4A/zwicky,7876,7876,16 15.8,+35 05,2,172,10.6,1,56.32,45.63,0.7553,0.6285,0.4188,80.27,49.93,0.99,3.07,56,16 17 39.6,+34 57 44,244.415,34.96222222222222
zwicky,VII/4A/zwicky,VII/4A/zwicky,7877,7877,16 15.9,+09 19,2,98,1.4,4,22.93,38.11,0.875,0.3409,0.8059,121.34,51.25,0.13,0.054,1829,16 18 18.0,+09 11 45,244.57499999999996,9.195833333333333
zwicky,VII/4A/zwicky,VII/4A/zwicky,7878,7878,16 15.9,+61 10,3,83,3.6,4,92.4,41.94,0.8144,0.8137,-0.0342,49.05,36.59,0.34,0.354,234,16 16 38.9,+61 02 42,244.1620833333333,61.044999999999995
zwicky,VII/4A/zwicky,VII/4A/zwicky,7879,7879,16 16.0,+28 14,2,76,0.8,5,46.72,44.58,0.7721,0.5621,0.5293,90.75,51.74,0.07,0.017,4345,16 18 01.5,+28 06 45,244.50624999999997,28.1125
zwicky,VII/4A/zwicky,VII/4A/zwicky,7880,7880,16 16.3,+13 44,2,56,1.1,4,28.1,39.96,0.8458,0.3983,0.7462,114.36,52.17,0.1,0.033,1693,16 18 37.1,+13 36 46,244.6545833333333,13.612777777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7881,7881,16 16.8,+23 31,1,97,3.3,3,40.43,43.27,0.7932,0.5144,0.6038,98.32,52.55,0.31,0.298,325,16 18 55.6,+23 23 48,244.73166666666665,23.396666666666665
zwicky,VII/4A/zwicky,VII/4A/zwicky,7882,7882,16 16.9,-03 09,2,109,3.4,2,10.13,31.38,0.979,0.1721,0.9637,139.41,47.13,0.32,0.316,345,16 19 31.2,-03 16 11,244.87999999999997,-3.269722222222222
zwicky,VII/4A/zwicky,VII/4A/zwicky,7883,7883,16 17.4,+27 55,2,73,1.5,5,46.38,44.22,0.778,0.5632,0.5367,91.15,52.09,0.14,0.061,1187,16 19 25.9,+27 47 50,244.85791666666663,27.797222222222224
zwicky,VII/4A/zwicky,VII/4A/zwicky,7884,7884,16 17.5,+09 01,2,122,2.0,2,22.83,37.62,0.8827,0.3424,0.8135,121.95,51.57,0.19,0.109,1116,16 19 54.3,+08 53 51,244.97624999999996,8.897499999999999
zwicky,VII/4A/zwicky,VII/4A/zwicky,7885,7885,16 17.7,+65 07,3,64,1.3,4,97.17,40.28,0.8407,0.8342,-0.105,45.28,34.1,0.12,0.046,1385,16 18 06.2,+64 59 48,244.52583333333334,64.99666666666667
zwicky,VII/4A/zwicky,VII/4A/zwicky,7886,7886,16 17.8,+25 11,2,84,1.2,4,42.72,43.49,0.7896,0.5357,0.5801,95.56,52.61,0.11,0.039,2134,16 19 53.4,+25 03 52,244.97249999999994,25.064444444444444
zwicky,VII/4A/zwicky,VII/4A/zwicky,7887,7887,16 17.8,+37 39,2,80,2.2,3,60.02,45.39,0.759,0.6574,0.3793,76.33,49.41,0.21,0.132,604,16 19 35.3,+37 31 51,244.89708333333328,37.530833333333334
zwicky,VII/4A/zwicky,VII/4A/zwicky,7888,7888,16 18.2,+68 39,2,98,1.7,4,101.32,38.78,0.8645,0.8477,-0.1696,42.23,31.66,0.16,0.079,1240,16 18 11.9,+68 31 50,244.54958333333332,68.53055555555555
zwicky,VII/4A/zwicky,VII/4A/zwicky,7889,7889,16 18.4,+30 00,3,193,3.8,3,49.3,44.41,0.7749,0.5875,0.5054,87.77,51.87,0.35,0.395,489,16 20 22.9,+29 52 54,245.09541666666664,29.881666666666668
zwicky,VII/4A/zwicky,VII/4A/zwicky,7890,7890,16 18.5,+53 46,2,114,4.8,2,82.6,43.75,0.7854,0.7789,0.1012,56.2,41.5,0.45,0.63,181,16 19 41.5,+53 38 53,244.92291666666665,53.64805555555556
zwicky,VII/4A/zwicky,VII/4A/zwicky,7891,7891,16 18.6,+46 03,2,120,2.3,5,71.94,45.01,0.7651,0.7274,0.2372,65.06,45.8,0.21,0.145,830,16 20 07.2,+45 55 54,245.02999999999994,45.931666666666665
zwicky,VII/4A/zwicky,VII/4A/zwicky,7892,7892,16 18.6,+47 18,3,68,1.5,4,73.69,44.88,0.7674,0.7365,0.2155,63.55,45.15,0.14,0.061,1105,16 20 04.4,+47 10 54,245.01833333333326,47.181666666666665
zwicky,VII/4A/zwicky,VII/4A/zwicky,7893,7893,16 18.9,+14 07,1,96,1.4,4,28.89,39.55,0.8524,0.4118,0.7464,113.87,52.84,0.13,0.054,1792,16 21 12.6,+13 59 57,245.30249999999998,13.999166666666666
zwicky,VII/4A/zwicky,VII/4A/zwicky,7894,7894,16 19.0,+24 20,3,360,8.9,1,41.7,43.01,0.7974,0.5304,0.5954,96.89,52.97,0.83,2.164,166,16 21 06.5,+24 12 57,245.27708333333334,24.215833333333332
zwicky,VII/4A/zwicky,VII/4A/zwicky,7895,7895,16 19.0,+42 46,2,127,3.7,3,67.29,45.17,0.7626,0.7034,0.2944,69.19,47.47,0.35,0.374,339,16 20 37.9,+42 38 56,245.1579166666666,42.64888888888889
zwicky,VII/4A/zwicky,VII/4A/zwicky,7896,7896,16 19.1,+25 54,3,154,1.1,5,43.78,43.39,0.7913,0.5475,0.5713,94.32,52.8,0.1,0.033,4657,16 21 10.4,+25 46 57,245.29333333333335,25.7825
zwicky,VII/4A/zwicky,VII/4A/zwicky,7897,7897,16 19.3,+24 45,2,67,1.1,4,42.27,43.05,0.7967,0.5359,0.5895,96.2,53.0,0.1,0.033,2026,16 21 23.9,+24 37 58,245.34958333333336,24.63277777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7898,7898,16 19.3,+65 38,1,167,7.5,2,97.71,39.93,0.8464,0.8387,-0.1135,44.69,33.86,0.7,1.537,108,16 19 38.6,+65 30 55,244.91083333333327,65.51527777777778
zwicky,VII/4A/zwicky,VII/4A/zwicky,7899,7899,16 19.5,+44 45,2,100,1.5,5,70.09,44.97,0.7659,0.7201,0.2608,66.57,46.59,0.14,0.061,1626,16 21 03.8,+44 37 58,245.26583333333335,44.632777777777775
zwicky,VII/4A/zwicky,VII/4A/zwicky,7900,7900,16 19.7,+24 29,3,111,1.0,5,41.95,42.89,0.7992,0.5343,0.5944,96.62,53.12,0.09,0.027,4062,16 21 48.2,+24 22 00,245.45083333333335,24.366666666666667
zwicky,VII/4A/zwicky,VII/4A/zwicky,7901,7901,16 19.8,+17 12,2,55,1.7,4,32.71,40.54,0.8366,0.4521,0.704,108.8,53.35,0.16,0.079,696,16 22 03.1,+17 05 00,245.51291666666663,17.083333333333332
zwicky,VII/4A/zwicky,VII/4A/zwicky,7902,7902,16 19.8,+59 59,3,96,2.2,5,90.69,41.88,0.8153,0.8153,-0.0098,49.77,37.73,0.21,0.132,725,16 20 37.2,+59 51 57,245.15499999999992,59.865833333333335
