catalog,vizier_source,vizier_table,recno,Index,Name,GLON,GLAT,RAJ2000,DEJ2000,e_pos,SNR,Pipeline,PipeDet,PCCS2,PSZ,f_IR,q_neural,Y5R500,e_Y5R500,Val,zID,z,MSZ,E_MSZ,e_MSZ,MCXC,RedMAPPer,ACT,SPT,f_WISE,AMIevi,COSMO,Comment,Simbad,RA_deg,Dec_deg
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,54,54,PSZ2 G018.32-28.50,18.3248409,-28.5072792,303.7003493,-24.5105117,1.851726,8.67636,2,111,0,45,0,0.943742,2.828974,0.889383,21,RXCJ2014.8-2430,0.1612,5.092264,0.356207,0.36665,J2014.8-2430,,,,-10,-1000.0,0,,Simbad,303.7003493,-24.5105117
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,55,55,PSZ2 G018.54-25.69,18.5408764,-25.6919135,300.8655664,-23.3915128,2.427806,11.34157,1,111,0,46,0,0.997373,3.273508,0.595593,21,RXCJ2003.5-2323,0.3171,8.991968,0.444413,0.488526,J2003.5-2323,,,,3,-1000.0,0,,Simbad,300.8655664,-23.3915128
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,56,56,PSZ2 G018.64-83.11,18.6450265,-83.1147509,5.2542949,-28.621724,3.830263,4.62228,2,10,0,999999,0,0.999721,0.914804,0.330661,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,5.2542949,-28.621724
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,57,57,PSZ2 G018.73+23.56,18.7303527,23.5612415,255.5775358,-1.0240251,3.142269,7.51618,3,111,0,47,0,0.939632,14.110613,3.74535,20,,0.089,3.968832,0.300528,0.303522,,,,,-10,-1000.0,0,,Simbad,255.5775358,-1.0240251
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,58,58,PSZ2 G018.73-15.49,18.7339812,-15.4910833,290.7770614,-19.3991765,3.647063,4.84424,2,10,0,999999,0,0.997038,1.104059,0.355865,-1,,-1.0,1e+20,1e+20,1e+20,,,,,1,-1000.0,0,,Simbad,290.7770614,-19.3991765
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,59,59,PSZ2 G018.76-61.65,18.7618953,-61.6573028,340.6369626,-30.3150463,2.428301,5.03814,1,110,0,999999,0,0.935741,1.545069,0.653734,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,340.6369626,-30.3150463
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,60,60,PSZ2 G018.84+22.43,18.8451973,22.4311288,256.6066931,-1.5032817,3.030829,6.33571,3,111,0,48,0,0.996673,7.54181,2.078229,21,RXCJ1706.4-0132,0.0912,3.603171,0.295964,0.329862,J1706.4-0132,,,,-10,-1000.0,0,,Simbad,256.6066931,-1.5032817
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,61,61,PSZ2 G018.92-33.64,18.9254431,-33.6488761,309.2781317,-25.5929829,2.428256,4.7718,1,100,0,999999,0,0.973691,2.209818,1.115476,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,309.2781317,-25.5929829
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,62,62,PSZ2 G019.12+31.23,19.1292545,31.236488,249.1227334,3.1476374,1.673579,7.52636,2,11,0,49,0,0.975657,2.213884,0.761492,20,,0.28,6.649408,0.515759,0.542878,,,,,-10,-1000.0,1,,Simbad,249.1227334,3.1476374
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,63,63,PSZ2 G019.48-80.97,19.4876404,-80.971364,2.8223237,-28.8688278,2.623613,8.86259,3,111,0,50,0,0.961403,7.603613,1.630176,21,RXCJ0011.3-2851,0.062,2.606369,0.182667,0.188038,J0011.3-2851,,,,-10,-1000.0,1,,Simbad,2.8223237,-28.8688278
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,64,64,PSZ2 G020.08+37.47,20.0848235,37.4744451,244.0674803,6.913715,5.106621,4.72731,2,10,0,999999,0,0.996323,1.70394,0.589125,24,RMJ161610.2+065504.4,0.332806,5.477802,0.689388,0.738281,,RMJ161610.2+065504.4,,,3,-1000.0,0,,Simbad,244.0674803,6.913715
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,65,65,PSZ2 G020.21-36.84,20.2142522,-36.8477461,313.008337,-25.4826159,2.406094,5.17455,2,10,0,999999,0,0.940948,1.092301,0.3057,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,313.008337,-25.4826159
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,66,66,PSZ2 G020.49-47.35,20.4951181,-47.357044,324.4985053,-27.7270179,3.760048,4.99537,2,110,0,999999,0,0.919598,1.352491,0.467219,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,324.4985053,-27.7270179
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,67,67,PSZ2 G020.66+37.99,20.6698792,37.9964159,243.8319244,7.5709252,4.075245,5.3511,3,11,0,51,0,0.729116,4.008857,1.381721,24,RMJ161505.4+073455.4,0.345133,5.652531,0.641905,0.648596,,RMJ161505.4+073455.4,,,-3,-1000.0,0,SZ projection: z=0.39 & z=0.44.,Simbad,243.8319244,7.5709252
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,68,68,PSZ2 G021.02-29.04,21.0295736,-29.0438725,305.1024838,-22.447902,2.49401,4.88909,2,10,0,999999,0,0.882989,1.272142,0.475123,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,305.1024838,-22.447902
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,69,69,PSZ2 G021.08+38.00,21.0822416,38.0037494,243.9821976,7.859834,2.953274,5.37691,3,101,0,53,0,0.949731,1.502244,0.56053,20,WHL J244.011+7.864,0.3815,6.165772,0.641685,0.628954,,RMJ161556.0+074819.1,,,3,-1000.0,0,,Simbad,243.9821976,7.859834
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,70,70,PSZ2 G021.10+33.24,21.1088106,33.2418486,248.1988722,5.5921886,1.703017,16.31857,2,111,0,54,0,0.990789,8.001326,1.210741,21,RXC J1632.7+0534,0.1514,7.788315,0.300539,0.301766,J1632.7+0534,,,,-10,-1000.0,1,,Simbad,248.1988722,5.5921886
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,71,71,PSZ2 G021.36-43.02,21.3695838,-43.0246277,319.8962353,-26.2017251,2.311092,5.54686,2,111,0,55,0,0.863156,1.401379,0.457936,20,,0.38,5.8108,0.615291,0.648235,,,,,3,-1000.0,0,,Simbad,319.8962353,-26.2017251
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,72,72,PSZ2 G022.03+17.75,22.0308562,17.7541081,262.1523015,-1.2175534,2.428897,6.20045,1,101,0,56,0,0.02801,3.257273,1.172282,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,262.1523015,-1.2175534
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,73,73,PSZ2 G022.12-38.81,22.1232382,-38.8132279,315.5511138,-24.5728726,2.428711,5.06137,1,100,0,999999,0,0.99105,1.3111,0.504976,21,RXCJ2102.1-2431,0.188,3.731324,0.483119,0.513224,J2102.1-2431,,,,-10,-1000.0,0,,Simbad,315.5511138,-24.5728726
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,74,74,PSZ2 G022.98+19.49,22.9864987,19.4921382,261.0687148,0.4154682,2.428814,5.19207,1,100,1,57,0,0.207661,1.462883,0.520391,20,WHL J261.104+0.415,0.4044,6.790033,0.80673,0.853331,,,,,3,-1000.0,0,"Point sources at: 217GHz, 353GHz, 545GHz,",Simbad,261.0687148,0.4154682
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,75,75,PSZ2 G023.05+20.52,23.0556252,20.5236967,260.1954405,0.9684972,2.428612,5.57412,1,110,1,999999,0,0.073133,1.548866,0.512674,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,"Point sources at: 217GHz, 353GHz, 545GHz, 857GHz,",Simbad,260.1954405,0.9684972
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,76,76,PSZ2 G023.17+86.71,23.1754108,86.7197113,196.4731079,26.5261837,3.393601,5.34141,3,111,0,999999,0,0.983422,3.400301,1.474107,21,ZwCl5699,0.3063,5.03305,0.559982,0.564027,J1306.0+2630,RMJ130558.9+263048.4,,,3,-1000.0,0,,Simbad,196.4731079,26.5261837
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,77,77,PSZ2 G023.40-15.26,23.4085729,-15.2612952,292.4921503,-15.1935254,5.390227,5.0056,2,10,0,999999,0,0.82295,3.252802,1.483841,21,RXC J1930.0-1509,0.0829,2.369741,0.299939,0.318777,J1930.0-1509,,,,-10,-1000.0,0,,Simbad,292.4921503,-15.1935254
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,78,78,PSZ2 G023.87-13.88,23.8767079,-13.8847111,291.3960142,-14.2055305,6.048296,4.90816,3,11,0,999999,0,0.950062,2.074562,0.828399,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,291.3960142,-14.2055305
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,79,79,PSZ2 G024.44+22.76,24.4430561,22.7686066,258.8351714,3.1718234,2.939107,5.9979,3,111,0,999999,0,0.92642,3.865968,1.184898,21,RXC J1715.2+0309,0.1647,4.505844,0.400846,0.412531,J1715.2+0309,,,,-10,-1000.0,0,,Simbad,258.8351714,3.1718234
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,80,80,PSZ2 G024.46-18.08,24.4638475,-18.08855,295.5950788,-15.435756,3.241556,6.97577,3,11,0,999999,0,0.000824,4.71649,1.110109,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,295.5950788,-15.435756
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,81,81,PSZ2 G025.02-41.49,25.0209063,-41.4911738,319.0394079,-23.1940252,2.428835,6.42499,1,111,0,63,0,0.998719,1.436187,0.417089,20,RXC J2115.9-2309,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,1,,Simbad,319.0394079,-23.1940252
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,82,82,PSZ2 G025.07-78.64,25.0730162,-78.6489347,0.0902461,-28.1002628,2.529382,6.2172,3,111,0,999999,0,0.962763,2.446831,0.835372,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,1,,Simbad,0.0902461,-28.1002628
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,83,83,PSZ2 G025.13-75.88,25.1332073,-75.8882932,356.9603376,-28.1425857,3.43541,8.07377,3,111,0,64,0,0.999753,9.799268,2.735659,21,RXCJ2347.7-2808,0.03,1.480293,0.114748,0.107849,J2347.7-2808,,,,-10,-1000.0,1,,Simbad,356.9603376,-28.1425857
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,84,84,PSZ2 G025.89-46.67,25.8996795,-46.6797624,324.677505,-23.9849329,5.426822,4.93352,2,10,0,999999,0,0.930052,2.407706,1.201142,-1,,-1.0,1e+20,1e+20,1e+20,,,,,1,-1000.0,0,,Simbad,324.677505,-23.9849329
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,85,85,PSZ2 G026.09-25.62,26.0905687,-25.6250294,303.4277679,-17.0251996,2.428387,4.64855,1,100,0,999999,0,0.974431,1.971587,0.958146,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,303.4277679,-17.0251996
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,86,86,PSZ2 G026.34-58.64,26.3401772,-58.6420465,337.6571827,-26.2663523,3.738269,4.54593,2,10,0,999999,0,0.965174,0.85053,0.258711,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,337.6571827,-26.2663523
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,87,87,PSZ2 G026.73-38.94,26.7343227,-38.9484514,316.8428413,-21.1840067,2.046352,8.42102,3,111,0,65,0,0.983829,5.283552,1.480951,20,ACO  2336,0.202,5.409047,0.363768,0.361105,,,,,-10,-1000.0,1,,Simbad,316.8428413,-21.1840067
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,88,88,PSZ2 G027.23+15.73,27.238721,15.7383858,266.2912277,2.2181935,4.907223,4.89738,2,10,1,999999,0,0.011174,1.433671,0.481828,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,"Point sources at: 217GHz,",Simbad,266.2912277,2.2181935
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,89,89,PSZ2 G027.28+23.79,27.2885523,23.7964654,259.1370903,5.9641825,6.024254,4.70543,2,10,0,67,0,0.163662,2.684469,1.317916,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,259.1370903,5.9641825
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,90,90,PSZ2 G027.39+15.39,27.3914099,15.3981604,266.6611649,2.1910506,1.817728,5.22816,2,10,0,999999,0,0.742597,1.066395,0.211436,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,266.6611649,2.1910506
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,91,91,PSZ2 G027.77+10.88,27.7773854,10.8805549,270.8407059,0.4326642,3.156661,6.41661,3,1,1,999999,0,0.004887,4.839162,1.997372,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,"Point sources at: 217GHz, 353GHz,",Simbad,270.8407059,0.4326642
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,92,92,PSZ2 G027.77-49.72,27.7781386,-49.7275746,328.2464403,-23.5522864,2.428835,4.59963,1,100,0,999999,0,0.838371,1.081338,0.4455,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,328.2464403,-23.5522864
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,93,93,PSZ2 G027.81-45.93,27.8125965,-45.9392274,324.2875033,-22.5132554,2.428312,5.24201,1,100,0,999999,0,0.986517,4.550357,2.418493,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,324.2875033,-22.5132554
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,94,94,PSZ2 G027.92+15.54,27.9211884,15.544504,266.7671927,2.71152,5.361176,4.53575,2,10,0,69,0,0.64352,3.0835,1.798699,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,266.7671927,2.71152
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,95,95,PSZ2 G027.99-69.85,27.9981168,-69.8596213,350.2087969,-27.0299802,6.932384,4.56345,2,10,0,999999,0,0.805802,7.130223,1.893901,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,350.2087969,-27.0299802
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,96,96,PSZ2 G028.05+25.43,28.0508937,25.4362503,257.9791287,7.3229711,5.733185,8.21688,2,111,0,70,0,0.263776,3.841933,0.912004,12,,0.284,6.629104,0.512854,0.538148,,,,,-10,-1000.0,0,,Simbad,257.9791287,7.3229711
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,97,97,PSZ2 G028.08+10.79,28.0826013,10.7941475,271.0559615,0.6584937,3.018457,6.03667,3,1,1,71,0,0.874623,10.122696,3.72835,21,RXC J1804.1+0042,0.0882,3.285987,0.335807,0.309713,J1804.1+0042,,,,-10,-1000.0,0,"Point sources at: 353GHz,",Simbad,271.0559615,0.6584937
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,98,98,PSZ2 G028.15-08.62,28.1585667,-8.6247124,288.4216367,-8.1405854,2.428712,7.66655,1,110,0,72,0,0.505423,1.97745,0.513048,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,288.4216367,-8.1405854
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,99,99,PSZ2 G028.63+50.15,28.6303272,50.1566029,235.0331729,17.8986616,2.516033,6.91491,3,111,0,73,0,0.980981,3.764905,1.141827,21,A2108,0.0916,3.249135,0.268175,0.280804,J1540.1+1752,RMJ154018.0+175304.2,,,-10,-1000.0,1,,Simbad,235.0331729,17.8986616
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,100,100,PSZ2 G028.77-33.56,28.775949,-33.5640644,312.0614471,-17.8089661,3.730076,8.7378,2,111,0,74,0,0.983281,4.39502,0.965125,21,RXCJ2048.1-1750,0.1475,4.514435,0.314703,0.329338,J2048.1-1750,,,,-10,-1000.0,1,,Simbad,312.0614471,-17.8089661
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,101,101,PSZ2 G028.89+60.13,28.8925084,60.1362993,225.0904835,21.3594324,2.574368,7.52451,3,111,0,75,0,0.922572,4.626342,1.301036,20,RXC J1500.3+2121,0.153,4.542624,0.329476,0.350119,J1500.3+2121,RMJ150019.5+212209.9,,,-10,6.0233,1,,Simbad,225.0904835,21.3594324
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,102,102,PSZ2 G029.06+44.55,29.0671908,44.5546532,240.5867533,16.0912718,2.878979,15.7649,3,111,0,76,0,0.972904,46.738579,5.512718,21,A2147,0.0353,3.527035,0.051358,0.059119,J1602.3+1601,,,,-10,-1000.0,1,,Simbad,240.5867533,16.0912718
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,103,103,PSZ2 G029.55-60.16,29.5586511,-60.1678424,339.6533439,-24.9363062,4.860503,5.0265,2,10,0,999999,0,0.996661,1.848277,0.826892,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,339.6533439,-24.9363062
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,104,104,PSZ2 G029.66-47.63,29.6689192,-47.6350624,326.4342608,-21.780224,2.427652,5.74469,1,110,0,999999,0,0.939436,1.248387,0.386497,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,326.4342608,-21.780224
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,105,105,PSZ2 G029.80-17.40,29.8035954,-17.4010584,297.1337388,-10.5277573,2.428883,9.0066,1,111,1,78,0,0.111623,9.323161,2.425249,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,"Point sources at: 857GHz,",Simbad,297.1337388,-10.5277573
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,106,106,PSZ2 G029.87-17.81,29.8770039,-17.8160537,297.5458413,-10.6418568,6.420959,4.91087,3,1,0,999999,0,0.082535,6.162222,2.712787,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,297.5458413,-10.6418568
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,107,107,PSZ2 G030.27-16.94,30.2728054,-16.947546,296.9130194,-9.9282125,5.237566,5.43023,2,10,0,79,0,0.068699,2.688152,0.94569,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,296.9130194,-9.9282125
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,108,108,PSZ2 G030.70+09.44,30.7040014,9.4426262,273.4416566,2.3314015,2.42891,5.1155,1,101,0,80,0,0.923307,7.765683,3.17982,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,273.4416566,2.3314015
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,109,109,PSZ2 G030.90+34.37,30.9086721,34.3722329,250.8441049,13.3853348,2.428899,4.93896,1,101,0,81,0,0.948827,1.610093,0.686375,25,ACO 2224,0.1819,3.713527,0.479676,0.516813,,RMJ164325.4+132235.9,,,-10,-1000.0,0,,Simbad,250.8441049,13.3853348
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,110,110,PSZ2 G031.37-71.95,31.3747123,-71.9592674,352.6812052,-26.171286,2.428232,4.72892,1,100,0,999999,0,0.967612,1.444153,0.634781,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,352.6812052,-26.171286
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,111,111,PSZ2 G031.41-19.16,31.4169161,-19.1637288,299.4189763,-9.8989724,2.428494,5.69411,1,111,0,85,0,0.041608,2.179145,0.765331,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,299.4189763,-9.8989724
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,112,112,PSZ2 G031.93+78.71,31.935031,78.7172319,205.4709303,26.3684406,1.922066,7.46826,2,111,0,87,0,0.972201,3.211644,1.49249,21,RXC J1341.8+2622,0.0724,2.718318,0.233936,0.24521,J1341.8+2622,RMJ134149.1+262224.5,,,-10,-1000.0,1,,Simbad,205.4709303,26.3684406
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,113,113,PSZ2 G032.12-14.96,32.1232095,-14.9639703,295.8916172,-7.4624139,3.625166,9.11884,2,111,0,88,0,0.012266,8.037819,1.919605,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,295.8916172,-7.4624139
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,114,114,PSZ2 G032.13-44.36,32.1312316,-44.3644376,323.6921253,-19.1306933,2.268702,5.48598,2,10,1,999999,0,0.795134,0.893108,0.160632,-1,,-1.0,1e+20,1e+20,1e+20,,,,,1,-1000.0,0,"Point sources at: 353GHz,",Simbad,323.6921253,-19.1306933
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,115,115,PSZ2 G032.31+66.07,32.3169523,66.0758455,219.2979138,24.3892375,2.428427,5.138,1,111,0,999999,0,0.979003,1.96292,0.819889,-1,,-1.0,1e+20,1e+20,1e+20,,,,,2,-1000.0,0,,Simbad,219.2979138,24.3892375
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,116,116,PSZ2 G032.77+19.69,32.7786066,19.6982408,265.1224844,8.7112379,5.915318,4.78475,3,101,0,999999,0,0.99804,2.416712,0.979861,-1,,-1.0,1e+20,1e+20,1e+20,,,,,1,-1000.0,0,,Simbad,265.1224844,8.7112379
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,117,117,PSZ2 G033.27-17.54,33.2770532,-17.5401237,298.7166445,-7.6030832,2.428635,6.85451,1,101,0,91,0,0.026146,2.347199,0.708446,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,298.7166445,-7.6030832
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,118,118,PSZ2 G033.46-48.43,33.463834,-48.4307392,328.0814429,-19.6129192,1.912783,11.23937,3,111,0,92,0,0.987813,8.249814,1.408035,21,RXCJ2152.4-1933,0.0943,4.076925,0.212101,0.214247,J2152.4-1933,,,,-10,-1000.0,1,,Simbad,328.0814429,-19.6129192
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,119,119,PSZ2 G033.81+77.18,33.8178,77.1829707,207.2220525,26.5945953,1.230008,19.26542,3,111,0,93,0,0.99473,11.664317,1.378305,21,RXC J1348.8+2635,0.0622,4.465213,0.141695,0.141686,J1348.8+2635,RMJ134853.3+263613.4,,,-10,-1000.0,1,,Simbad,207.2220525,26.5945953
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,120,120,PSZ2 G033.83-46.57,33.8329971,-46.5718181,326.315212,-18.7555147,2.162341,5.52538,2,11,0,999999,0,0.981414,0.901467,0.164901,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,326.315212,-18.7555147
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,121,121,PSZ2 G033.97-76.61,33.9715071,-76.6177687,357.9273591,-26.0953029,3.83924,12.60114,1,111,0,94,0,0.997534,4.679183,0.798332,21,RXCJ2351.6-2605,0.2264,7.557539,0.365168,0.382711,J2351.6-2605,,,,-10,-1000.0,1,,Simbad,357.9273591,-26.0953029
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,122,122,PSZ2 G034.38+51.57,34.3804948,51.5728127,234.8593032,21.7896687,6.051254,6.87962,2,111,0,95,0,0.888699,9.243526,2.350831,21,A2107,0.0411,1.928021,0.187336,0.197362,J1539.6+2147,RMJ153956.8+214927.2,,,-10,-1000.0,1,,Simbad,234.8593032,21.7896687
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,123,123,PSZ2 G034.78+31.71,34.7865125,31.7145719,254.6902504,15.3198423,2.428911,4.9995,1,100,0,96,0,0.997845,1.744326,0.776079,20,WHL J254.661+15.32,0.48,6.264102,0.739205,0.840229,,,,,3,-1000.0,0,,Simbad,254.6902504,15.3198423
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,124,124,PSZ2 G035.89-61.39,35.8946836,-61.393668,341.7593232,-22.2282481,2.428912,4.73259,1,100,0,999999,0,0.955125,7.50664,4.442797,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,341.7593232,-22.2282481
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,125,125,PSZ2 G036.09-17.43,36.0962639,-17.4326636,299.8263339,-5.1483475,2.428334,5.37039,1,111,1,99,0,0.008042,3.981049,1.566962,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,"Point sources at: 217GHz, 545GHz,",Simbad,299.8263339,-5.1483475
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,126,126,PSZ2 G036.36+16.01,36.3644018,16.0156231,269.9844534,10.1964111,3.814355,4.58176,2,10,0,999999,0,0.931523,2.370387,1.38839,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,269.9844534,10.1964111
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,127,127,PSZ2 G036.69-15.67,36.6960246,-15.6776294,298.5192033,-3.839686,3.633986,5.69272,2,11,1,999999,0,0.791322,1.293815,0.373674,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,"Point sources at: 217GHz,",Simbad,298.5192033,-3.839686
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,128,128,PSZ2 G036.73+14.93,36.7365515,14.9378534,271.1293648,10.055297,1.367615,9.68264,2,111,0,100,0,0.99812,2.876724,0.65004,21,RXC J1804.4+1002,0.1525,5.288359,0.336939,0.347381,J1804.4+1002,,,,-10,-1000.0,0,,Simbad,271.1293648,10.055297
