catalog,vizier_source,vizier_table,recno,Name,RAJ2000,DEJ2000,Sep,Photz,E_Photz,e_Photz,Rich,e_Rich,RA_deg,Dec_deg
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,590,MOO J0904+4742,09 04 02.98,+47 41 56.3,5,1.27,0.07,0.1,22,5,136.01241666666664,47.69897222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,591,MOO J0904+4742,09 04 02.98,+47 41 56.3,5,1.27,0.07,0.1,22,5,136.01241666666664,47.69897222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,592,MOO J0906+6544,09 06 48.11,+65 44 19.0,19,1.08,0.09,0.1,21,5,136.70045833333333,65.73861111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,593,MOO J0907+2908,09 07 20.16,+29 08 10.3,2,0.96,0.06,0.07,47,7,136.83399999999995,29.136194444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,594,MOO J0907+2738,09 07 40.31,+27 38 20.0,12,1.13,0.08,0.07,40,6,136.91795833333333,27.63888888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,595,MOO J0910+6858,09 10 43.04,+68 58 16.9,11,1.02,0.1,0.09,23,5,137.67933333333332,68.97136111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,596,MOO J0910+6858,09 10 43.04,+68 58 16.9,11,1.02,0.1,0.09,23,5,137.67933333333332,68.97136111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,597,MOO J0913+0928,09 13 36.03,+09 27 57.9,11,1.19,0.07,0.07,40,6,138.40012499999995,9.466083333333332
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,598,MOO J0914-0025,09 14 14.97,-00 26 14.6,38,1.02,0.06,0.06,38,6,138.56237499999995,-0.4373888888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,599,MOO J0916+0809,09 16 16.36,+08 10 10.2,25,1.17,0.08,0.06,27,5,139.06816666666666,8.1695
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,600,MOO J0917-0700,09 17 06.12,-07 00 08.9,16,1.1,0.05,0.05,58,7,139.27549999999997,-7.002472222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,601,MOO J0917-0700,09 17 06.12,-07 00 08.9,16,1.1,0.05,0.05,58,7,139.27549999999997,-7.002472222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,602,MOO J0917-1023,09 17 18.73,-10 23 38.3,20,0.94,0.05,0.05,47,7,139.32804166666665,-10.393972222222224
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,603,MOO J0917+1456,09 17 22.56,+14 56 09.8,14,1.05,0.07,0.07,30,6,139.344,14.936055555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,604,MOO J0917+1456,09 17 22.56,+14 56 09.8,14,1.05,0.07,0.07,30,6,139.344,14.936055555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,605,MOO J0918+2102,09 18 34.74,+21 02 18.4,3,1.33,0.05,0.08,21,4,139.64475000000002,21.038444444444448
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,606,MOO J0920+1305,09 20 18.51,+13 06 06.0,21,0.91,0.09,0.07,11,5,140.077125,13.101666666666668
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,607,MOO J0920+1728,09 20 21.38,+17 28 50.0,5,1.03,0.12,0.11,25,5,140.08908333333332,17.480555555555554
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,608,MOO J0920-0755,09 20 54.66,-07 55 30.6,5,1.1,0.06,0.06,31,6,140.22775,-7.925166666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,609,MOO J0921+1557,09 21 42.31,+15 57 46.0,11,1.28,0.06,0.08,20,4,140.42629166666666,15.962777777777776
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,610,MOO J0922+4350,09 22 05.94,+43 51 23.0,56,1e+20,1e+20,1e+20,16959,63,140.52474999999998,43.85638888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,611,MOO J0922+0516,09 22 24.54,+05 17 06.1,22,1.24,0.07,0.09,33,6,140.60225,5.285027777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,612,MOO J0922+0516,09 22 24.54,+05 17 06.1,22,1.24,0.07,0.09,33,6,140.60225,5.285027777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,613,MOO J0923+0752,09 23 30.59,+07 52 01.0,37,0.97,0.05,0.06,37,6,140.87745833333332,7.866944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,614,MOO J0924+3401,09 24 45.25,+34 01 13.5,21,1.01,0.11,0.11,32,6,141.18854166666665,34.02041666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,615,MOO J0925+2632,09 25 11.99,+26 31 53.5,14,1.75,0.0,0.23,17,4,141.2999583333333,26.53152777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,616,MOO J0925+1106,09 25 22.05,+11 06 57.2,11,1.44,0.09,0.07,26,5,141.341875,11.115888888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,617,MOO J0925+1234,09 25 30.77,+12 34 19.3,13,1.03,0.07,0.06,35,6,141.3782083333333,12.572027777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,618,MOO J0925+1417,09 25 32.68,+14 17 24.4,12,1.17,0.08,0.06,30,5,141.38616666666664,14.290111111111113
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,619,MOO J0925+1538,09 25 35.01,+15 38 35.6,30,0.88,0.11,0.09,2,4,141.39587499999996,15.643222222222224
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,620,MOO J0926-0220,09 26 31.66,-02 20 51.0,15,0.98,0.08,0.08,16,4,141.63191666666663,-2.3475
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,621,MOO J0926-1452,09 26 57.49,-14 52 38.7,16,0.96,0.06,0.07,17,5,141.73954166666664,-14.877416666666669
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,622,MOO J0927+6424,09 27 55.89,+64 24 25.1,24,1.26,0.06,0.09,36,6,141.98287499999998,64.40697222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,623,MOO J0928+1354,09 28 14.88,+13 54 34.1,35,1.02,0.12,0.11,11,4,142.06199999999998,13.909472222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,624,MOO J0928-1502,09 28 40.96,-15 01 57.1,23,0.89,0.11,0.09,8,4,142.17066666666665,-15.032527777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,625,MOO J0928-0127,09 28 55.10,-01 27 22.2,22,1.17,0.1,0.08,27,5,142.22958333333332,-1.4561666666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,626,MOO J0928-0127,09 28 55.10,-01 27 22.2,22,1.17,0.1,0.08,27,5,142.22958333333332,-1.4561666666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,627,MOO J0930+0308,09 30 53.87,+03 08 33.0,10,1.01,0.1,0.1,23,5,142.72445833333333,3.1425
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,628,MOO J0931+3454,09 31 10.38,+34 53 59.4,16,1.09,0.07,0.07,33,6,142.79325,34.89983333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,629,MOO J0931-0714,09 31 11.70,-07 14 18.5,15,1.09,0.03,0.03,36,6,142.79874999999998,-7.238472222222223
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,630,MOO J0931+3951,09 31 15.50,+39 51 44.9,4,0.99,0.07,0.06,19,5,142.81458333333333,39.86247222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,631,MOO J0932+6002,09 32 01.11,+60 02 07.6,5,1.09,0.09,0.09,34,6,143.00462499999998,60.03544444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,632,MOO J0932+1313,09 32 03.59,+13 12 39.8,20,1.17,0.08,0.06,25,5,143.0149583333333,13.211055555555555
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,633,MOO J0933+1427,09 33 17.04,+14 28 07.2,22,0.98,0.04,0.04,37,6,143.321,14.468666666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,634,MOO J0934+1751,09 34 24.85,+17 51 53.8,20,0.96,0.04,0.06,53,7,143.60354166666664,17.864944444444447
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,635,MOO J0934+3049,09 34 40.57,+30 49 53.4,5,1.1,0.1,0.09,12,4,143.66904166666666,30.8315
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,636,MOO J0934+3049,09 34 40.57,+30 49 53.4,5,1.1,0.1,0.09,12,4,143.66904166666666,30.8315
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,637,MOO J0935+1223,09 35 39.67,+12 23 40.3,35,0.79,0.06,0.09,32,6,143.91529166666666,12.394527777777776
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,638,MOO J0935+2428,09 35 51.73,+24 28 29.7,14,1.27,0.05,0.06,50,7,143.96554166666667,24.474916666666665
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,639,MOO J0936+0336,09 36 39.74,+03 36 34.2,18,1.1,0.08,0.07,34,6,144.1655833333333,3.6095
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,640,MOO J0936+0337,09 36 52.48,+03 37 20.3,10,1.45,0.09,0.07,33,5,144.21866666666665,3.622305555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,641,MOO J0936-0826,09 36 52.45,-08 27 03.5,57,1e+20,1e+20,1e+20,16959,63,144.21854166666662,-8.450972222222221
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,642,MOO J0937+2003,09 37 21.48,+20 03 54.2,36,1.12,0.09,0.09,29,5,144.3395,20.06505555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,643,MOO J0937+2402,09 37 49.63,+24 02 40.4,12,1.02,0.06,0.05,32,6,144.45679166666665,24.04455555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,644,MOO J0938+0532,09 38 19.57,+05 32 02.3,17,0.97,0.06,0.07,16,5,144.58154166666665,5.533972222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,645,MOO J0938+0532,09 38 19.57,+05 32 02.3,17,0.97,0.06,0.07,16,5,144.58154166666665,5.533972222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,646,MOO J0938+0532,09 38 19.57,+05 32 02.3,17,0.97,0.06,0.07,16,5,144.58154166666665,5.533972222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,647,MOO J0943+8658,09 43 51.92,+86 58 31.8,20,1.14,0.11,0.09,29,5,145.96633333333332,86.9755
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,648,MOO J0943+5419,09 43 55.41,+54 19 18.4,17,1.34,0.06,0.06,29,5,145.98087499999997,54.32177777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,649,MOO J0944+4528,09 44 01.05,+45 27 57.4,22,1.06,0.05,0.05,32,6,146.00437499999998,45.465944444444446
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,650,MOO J0944+3710,09 44 22.75,+37 09 59.7,22,1.21,0.06,0.07,43,6,146.09479166666665,37.166583333333335
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,651,MOO J0944+3710,09 44 22.75,+37 09 59.7,22,1.21,0.06,0.07,43,6,146.09479166666665,37.166583333333335
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,652,MOO J0945+3731,09 45 27.27,+37 31 36.5,5,1.16,0.07,0.06,22,5,146.36362499999998,37.52680555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,653,MOO J0946+5602,09 46 03.05,+56 02 18.8,30,1.06,0.07,0.06,36,6,146.51270833333334,56.038555555555554
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,654,MOO J0948-1318,09 48 08.87,-13 18 35.7,17,1.09,0.14,0.13,17,4,147.03695833333333,-13.309916666666668
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,655,MOO J0948+3302,09 48 57.62,+33 02 40.5,13,1.34,0.08,0.09,17,4,147.24008333333333,33.04458333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,656,MOO J0948+3302,09 48 57.62,+33 02 40.5,13,1.34,0.08,0.09,17,4,147.24008333333333,33.04458333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,657,MOO J0951+3402,09 51 42.04,+34 03 03.6,36,0.93,0.08,0.08,22,6,147.92516666666663,34.050999999999995
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,658,MOO J0951+2441,09 51 57.07,+24 40 55.7,26,1.09,0.06,0.06,25,5,147.98779166666662,24.68213888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,659,MOO J0954+1434,09 54 18.12,+14 34 33.2,16,1.75,0.0,0.26,12,3,148.57549999999998,14.575888888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,660,MOO J0954+1434,09 54 18.12,+14 34 33.2,16,1.75,0.0,0.26,12,3,148.57549999999998,14.575888888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,661,MOO J0956+0927,09 56 55.55,+09 27 55.9,16,1.08,0.07,0.08,26,5,149.2314583333333,9.465527777777776
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,662,MOO J0956+0932,09 56 59.29,+09 32 26.9,16,0.96,0.06,0.08,28,6,149.24704166666666,9.540805555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,663,MOO J0957+8516,09 57 38.65,+85 16 57.5,18,0.9,0.06,0.05,39,6,149.41104166666665,85.28263888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,664,MOO J0958+5144,09 58 35.61,+51 44 46.9,6,1.28,0.05,0.06,36,6,149.648375,51.74636111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,665,MOO J0959+6947,09 59 42.00,+69 47 41.0,16,1.02,0.06,0.06,25,5,149.92499999999998,69.79472222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,666,MOO J0959+6947,09 59 42.00,+69 47 41.0,16,1.02,0.06,0.06,25,5,149.92499999999998,69.79472222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,667,MOO J0959+6947,09 59 42.00,+69 47 41.0,16,1.02,0.06,0.06,25,5,149.92499999999998,69.79472222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,668,MOO J1002+6512,10 02 42.20,+65 12 15.2,17,1.08,0.08,0.08,17,4,150.67583333333332,65.20422222222223
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,669,MOO J1003+0811,10 03 25.94,+08 11 07.1,9,1.01,0.08,0.08,23,5,150.85808333333333,8.185305555555555
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,670,MOO J1003+6836,10 04 01.66,+68 36 17.1,16,1.02,0.07,0.06,41,6,151.00691666666663,68.60475
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,671,MOO J1003+6836,10 04 01.66,+68 36 17.1,16,1.02,0.07,0.06,41,6,151.00691666666663,68.60475
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,672,MOO J1003+6836,10 04 01.66,+68 36 17.1,16,1.02,0.07,0.06,41,6,151.00691666666663,68.60475
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,673,MOO J1004-0257,10 04 38.71,-02 57 27.7,17,0.98,0.07,0.07,31,6,151.16129166666664,-2.9576944444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,674,MOO J1004+3510,10 04 54.66,+35 10 13.3,8,1.1,0.07,0.06,20,5,151.22774999999996,35.170361111111106
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,675,MOO J1005+3212,10 05 04.74,+32 12 23.6,13,0.99,0.09,0.08,29,6,151.26975,32.20655555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,676,MOO J1005+2428,10 05 19.92,+24 29 26.0,39,1.03,0.08,0.07,37,6,151.333,24.49055555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,677,MOO J1007+0139,10 07 24.35,+01 39 48.1,14,0.94,0.06,0.06,28,6,151.8514583333333,1.663361111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,678,MOO J1007+0139,10 07 24.35,+01 39 48.1,14,0.94,0.06,0.06,28,6,151.8514583333333,1.663361111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,679,MOO J1007-0521,10 08 00.23,-05 21 04.2,15,1.21,0.06,0.07,32,5,152.0009583333333,-5.351166666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,680,MOO J1008+2152,10 08 31.73,+21 52 38.2,55,1e+20,1e+20,1e+20,16959,63,152.13220833333332,21.877277777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,681,MOO J1008+1148,10 08 46.06,+11 48 26.0,6,0.94,0.1,0.09,14,4,152.19191666666666,11.807222222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,682,MOO J1008+1148,10 08 46.06,+11 48 26.0,6,0.94,0.1,0.09,14,4,152.19191666666666,11.807222222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,683,MOO J1009+2847,10 09 10.76,+28 47 50.3,8,1.05,0.06,0.07,39,6,152.29483333333332,28.79730555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,684,MOO J1009+0318,10 09 22.69,+03 18 39.9,10,0.85,0.1,0.07,20,5,152.34454166666666,3.311083333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,685,MOO J1009+1503,10 09 29.70,+15 03 43.1,19,1.37,0.06,0.05,26,5,152.37375,15.061972222222224
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,686,MOO J1009+3319,10 09 36.59,+33 19 23.1,15,1.37,0.06,0.06,19,4,152.4024583333333,33.32308333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,687,MOO J1009+3314,10 09 51.73,+33 14 34.2,14,1.26,0.05,0.08,24,5,152.46554166666664,33.24283333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,688,MOO J1010+2847,10 10 12.02,+28 47 07.6,21,1.17,0.1,0.08,27,5,152.5500833333333,28.785444444444447
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,689,MOO J1010+2847,10 10 12.02,+28 47 07.6,21,1.17,0.1,0.08,27,5,152.5500833333333,28.785444444444447
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,690,MOO J1011+1541,10 11 02.71,+15 41 43.1,57,1e+20,1e+20,1e+20,16959,63,152.76129166666666,15.695305555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,691,MOO J1011+1541,10 11 02.71,+15 41 43.1,57,1e+20,1e+20,1e+20,16959,63,152.76129166666666,15.695305555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,692,MOO J1012+0843,10 12 17.13,+08 43 36.5,22,1.14,0.1,0.08,25,5,153.07137499999996,8.726805555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,693,MOO J1012+2527,10 12 44.60,+25 27 40.2,4,1.09,0.05,0.05,31,6,153.1858333333333,25.461166666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,694,MOO J1012+2527,10 12 44.60,+25 27 40.2,4,1.09,0.05,0.05,31,6,153.1858333333333,25.461166666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,695,MOO J1013-0603,10 13 02.84,-06 03 38.8,5,1.08,0.04,0.05,44,7,153.26183333333333,-6.060777777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,696,MOO J1013-0603,10 13 02.84,-06 03 38.8,5,1.08,0.04,0.05,44,7,153.26183333333333,-6.060777777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,697,MOO J1013-0603,10 13 02.84,-06 03 38.8,5,1.08,0.04,0.05,44,7,153.26183333333333,-6.060777777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,698,MOO J1014+0038,10 14 07.49,+00 38 30.2,3,1.21,0.05,0.06,43,6,153.5312083333333,0.6417222222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,699,MOO J1014+0038,10 14 07.49,+00 38 30.2,3,1.21,0.05,0.06,43,6,153.5312083333333,0.6417222222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,700,MOO J1014+0038,10 14 07.49,+00 38 30.2,3,1.21,0.05,0.06,43,6,153.5312083333333,0.6417222222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,701,MOO J1015-0200,10 15 24.80,-02 01 01.9,33,0.93,0.1,0.09,24,5,153.85333333333332,-2.0171944444444443
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,702,MOO J1016-1348,10 16 52.15,-13 48 33.5,46,1e+20,1e+20,1e+20,16959,63,154.21729166666665,-13.809305555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,703,MOO J1016-1348,10 16 52.15,-13 48 33.5,46,1e+20,1e+20,1e+20,16959,63,154.21729166666665,-13.809305555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,704,MOO J1018-2113,10 18 25.07,-21 14 03.1,6,0.98,0.07,0.06,21,5,154.60445833333333,-21.234194444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,705,MOO J1018-2113,10 18 25.07,-21 14 03.1,6,0.98,0.07,0.06,21,5,154.60445833333333,-21.234194444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,706,MOO J1018-2113,10 18 25.07,-21 14 03.1,6,0.98,0.07,0.06,21,5,154.60445833333333,-21.234194444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,707,MOO J1018+3431,10 18 50.28,+34 31 00.8,1,1.05,0.08,0.08,21,5,154.7095,34.516888888888886
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,708,MOO J1018+3431,10 18 50.28,+34 31 00.8,1,1.05,0.08,0.08,21,5,154.7095,34.516888888888886
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,709,MOO J1019+3128,10 19 17.58,+31 28 17.7,13,1.29,0.06,0.08,34,6,154.82324999999997,31.47158333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,710,MOO J1020+2412,10 20 04.62,+24 12 11.3,23,1.01,0.06,0.06,25,5,155.01925,24.203138888888887
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,711,MOO J1020-2632,10 20 21.71,-26 32 34.5,18,1.06,0.07,0.06,43,6,155.09045833333334,-26.542916666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,712,MOO J1020+1231,10 20 40.24,+12 31 21.0,20,0.89,0.09,0.07,13,5,155.16766666666666,12.5225
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,713,MOO J1020+4347,10 20 46.82,+43 47 56.3,10,0.93,0.07,0.07,37,6,155.19508333333332,43.79897222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,714,MOO J1021+2903,10 21 01.50,+29 03 36.6,9,1.27,0.05,0.06,34,6,155.25624999999997,29.060166666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,715,MOO J1021-0430,10 21 44.32,-04 30 23.5,19,1.03,0.11,0.1,18,5,155.43466666666666,-4.5065277777777775
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,716,MOO J1021-0430,10 21 44.32,-04 30 23.5,19,1.03,0.11,0.1,18,5,155.43466666666666,-4.5065277777777775
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,717,MOO J1024-1614,10 24 16.30,-16 14 45.8,16,0.99,0.12,0.11,25,5,156.06791666666666,-16.246055555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,718,MOO J1025+1317,10 25 22.18,+13 16 24.4,54,1e+20,1e+20,1e+20,16959,63,156.34241666666665,13.273444444444443
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,719,MOO J1025+0210,10 25 44.25,+02 10 30.9,22,1.32,0.03,0.05,23,5,156.43437499999996,2.17525
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,720,MOO J1026-0802,10 26 52.01,-08 02 18.5,26,1.29,0.08,0.12,23,5,156.71670833333332,-8.038472222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,721,MOO J1027-2104,10 27 06.26,-21 05 07.0,16,0.94,0.09,0.09,33,6,156.7760833333333,-21.085277777777776
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,722,MOO J1027+0001,10 27 26.65,+00 01 30.4,16,1.19,0.1,0.1,27,5,156.86104166666664,0.0251111111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,723,MOO J1027+0001,10 27 26.65,+00 01 30.4,16,1.19,0.1,0.1,27,5,156.86104166666664,0.0251111111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,724,MOO J1028+0551,10 28 39.26,+05 51 10.4,20,0.97,0.07,0.08,15,4,157.16358333333332,5.852888888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,725,MOO J1028+0551,10 28 39.26,+05 51 10.4,20,0.97,0.07,0.08,15,4,157.16358333333332,5.852888888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,726,MOO J1029+0017,10 29 55.61,+00 17 02.3,57,1e+20,1e+20,1e+20,16959,63,157.4817083333333,0.2839722222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,727,MOO J1029+8041,10 30 07.70,+80 41 02.5,22,1.37,0.07,0.07,23,5,157.5320833333333,80.68402777777779
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,728,MOO J1031+6255,10 31 48.23,+62 55 30.5,11,1.33,0.03,0.05,50,7,157.95095833333332,62.92513888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,729,MOO J1031+3040,10 31 52.95,+30 41 20.1,48,1e+20,1e+20,1e+20,16959,63,157.97062499999998,30.688916666666668
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,730,MOO J1032+1233,10 32 01.92,+12 33 38.5,7,1.19,0.06,0.05,44,7,158.00799999999998,12.560694444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,731,MOO J1032+3219,10 32 04.84,+32 19 43.4,9,1.05,0.05,0.06,28,5,158.02016666666665,32.328722222222225
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,732,MOO J1033+1824,10 33 24.72,+18 24 39.6,4,1.09,0.05,0.05,44,7,158.353,18.411
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,733,MOO J1033-1731,10 33 58.72,-17 31 37.9,18,1.02,0.08,0.08,34,6,158.49466666666666,-17.527194444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,734,MOO J1033-1731,10 33 58.72,-17 31 37.9,18,1.02,0.08,0.08,34,6,158.49466666666666,-17.527194444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,735,MOO J1034-0156,10 34 11.39,-01 57 18.3,42,0.96,0.06,0.08,33,6,158.5474583333333,-1.9550833333333333
